n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
300,7,0.03,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999858452675421,0.9998334790391741,298
300,7,0.03,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999575358026264,0.9994898011031719,298
300,7,0.03,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350843,0.999660704613079,294
300,7,0.03,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.999992922633771,0.9999148401685887,297
300,7,0.03,1.0,0.8,3,0.95625,1.0,0.9776357827476039,0.999992922633771,0.9999148401685887,299
300,7,0.03,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999716905350843,0.9996524936468072,299
300,7,0.03,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.9997044763487352,299
300,7,0.05,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999752292181987,0.9997031421820752,283
300,7,0.05,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999823065844277,0.9997877830969809,220
300,7,0.05,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999716905350843,0.9996607046130789,161
300,7,0.05,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.9997017330226496,191
300,7,0.05,1.0,0.8,1,0.9622641509433962,1.0,0.9807692307692307,0.9999964613168856,0.9999575587810882,299
300,7,0.05,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999858452675422,0.9998285560906492,275
300,7,0.05,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999716905350844,0.9996524936468073,177
300,7,0.05,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999681518519699,0.9996187395386614,235
300,7,0.1,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.999992922633771,0.9999148401685884,157
300,7,0.1,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.999700925690295,150
300,7,0.1,0.8,1.0,1,0.9622641509433962,1.0,0.9807692307692307,0.9999681518519699,0.9996219996958694,115
300,7,0.1,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999646131688553,0.9995727773721063,123
300,7,0.1,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999787679013131,0.9997411176850111,116
300,7,0.1,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.999992922633771,0.9999148401685887,170
300,7,0.1,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999893839506566,0.9998718405125859,219
300,7,0.1,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350842,0.9996570602694064,153
